policy,episode,seed,num_humans,steps,completion_time_steps,completion_time_seconds,coverage_rate,covered_cells,completion,timeout,collision_end,team_return,wall_collisions,robot_collisions,human_collisions,all_collisions,wall_collision_rate,robot_collision_rate,human_collision_rate,all_collision_rate,revisits,cell_entries,sweep_efficiency
BOSCO MARL (trained: 8 humans),603,0,8,2358,2358.0,235.8,1.0,384.0,1.0,0.0,0.0,-584.662000566721,3.0,0.0,0.0,3.0,0.00042408821034775233,0.0,0.0,0.00042408821034775233,nan,nan,nan
BOSCO MARL (trained: 8 humans),604,0,8,2329,2329.0,232.9,1.0,384.0,1.0,0.0,0.0,-2084.994818210602,11.0,0.0,5.0,16.0,0.0015743523686847002,0.0,0.0007156147130385,0.0022899670817232,nan,nan,nan
BOSCO MARL (trained: 8 humans),605,0,8,3101,3101.0,310.1,1.0,384.0,1.0,0.0,0.0,-5978.197596728802,29.0,0.0,1.0,30.0,0.0031172739976351714,0.0,0.00010749220681500591,0.0032247662044501773,nan,nan,nan
BOSCO MARL (trained: 8 humans),606,0,8,2070,2070.0,207.0,1.0,384.0,1.0,0.0,0.0,-227.95352777838707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
BOSCO MARL (trained: 8 humans),607,0,8,2439,2439.0,243.9,1.0,384.0,1.0,0.0,0.0,-2224.3006020337343,2.0,0.0,0.0,2.0,0.00027333606669400026,0.0,0.0,0.00027333606669400026,nan,nan,nan
BOSCO MARL (trained: 8 humans),608,0,8,2304,2304.0,230.4,1.0,384.0,1.0,0.0,0.0,-1867.0777649879456,9.0,0.0,1.0,10.0,0.0013020833333333333,0.0,0.00014467592592592592,0.0014467592592592592,nan,nan,nan
BOSCO MARL (trained: 8 humans),609,0,8,2922,2922.0,292.2,1.0,384.0,1.0,0.0,0.0,-3325.843585714698,5.0,0.0,0.0,5.0,0.0005703855806525211,0.0,0.0,0.0005703855806525211,nan,nan,nan
BOSCO MARL (trained: 8 humans),610,0,8,2292,2292.0,229.20000000000002,1.0,384.0,1.0,0.0,0.0,-1983.6020416915417,56.0,0.0,0.0,56.0,0.008144269924374637,0.0,0.0,0.008144269924374637,nan,nan,nan
BOSCO MARL (trained: 8 humans),611,0,8,2893,2893.0,289.3,1.0,384.0,1.0,0.0,0.0,-5288.314940795302,0.0,0.0,1.0,1.0,0.0,0.0,0.00011522064754003918,0.00011522064754003918,nan,nan,nan
BOSCO MARL (trained: 8 humans),612,0,8,2630,2630.0,263.0,1.0,384.0,1.0,0.0,0.0,-4812.606366246939,4.0,0.0,2.0,6.0,0.0005069708491761723,0.0,0.00025348542458808617,0.0007604562737642585,nan,nan,nan
BOSCO MARL (trained: 8 humans),613,0,8,2724,2724.0,272.40000000000003,1.0,384.0,1.0,0.0,0.0,-2891.6348539739847,8.0,0.0,0.0,8.0,0.0009789525208027412,0.0,0.0,0.0009789525208027412,nan,nan,nan
BOSCO MARL (trained: 8 humans),614,0,8,2204,2204.0,220.4,1.0,384.0,1.0,0.0,0.0,-298.56159004569054,53.0,0.0,0.0,53.0,0.008015728977616455,0.0,0.0,0.008015728977616455,nan,nan,nan
BOSCO MARL (trained: 8 humans),615,0,8,2616,2616.0,261.6,1.0,384.0,1.0,0.0,0.0,-3213.13994961977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
BOSCO MARL (trained: 8 humans),616,0,8,4000,nan,nan,0.9739583730697632,374.0,0.0,1.0,0.0,-9423.25762476027,13.0,0.0,0.0,13.0,0.0010833333333333333,0.0,0.0,0.0010833333333333333,nan,nan,nan
BOSCO MARL (trained: 8 humans),617,0,8,2304,2304.0,230.4,1.0,384.0,1.0,0.0,0.0,-364.633017629385,2.0,0.0,0.0,2.0,0.00028935185185185184,0.0,0.0,0.00028935185185185184,nan,nan,nan
BOSCO MARL (trained: 8 humans),618,0,8,3302,3302.0,330.20000000000005,1.0,384.0,1.0,0.0,0.0,-4884.617183685303,11.0,0.0,0.0,11.0,0.001110438118312134,0.0,0.0,0.001110438118312134,nan,nan,nan
BOSCO MARL (trained: 8 humans),619,0,8,2176,2176.0,217.60000000000002,1.0,384.0,1.0,0.0,0.0,-2287.245239108801,23.0,0.0,0.0,23.0,0.0035232843137254903,0.0,0.0,0.0035232843137254903,nan,nan,nan
BOSCO MARL (trained: 8 humans),620,0,8,2312,2312.0,231.20000000000002,1.0,384.0,1.0,0.0,0.0,-252.53344318270683,1.0,0.0,0.0,1.0,0.0001441753171856978,0.0,0.0,0.0001441753171856978,nan,nan,nan
BOSCO MARL (trained: 8 humans),621,0,8,3092,3092.0,309.20000000000005,1.0,384.0,1.0,0.0,0.0,-9646.740604996681,16.0,0.0,9.0,25.0,0.0017248814144027599,0.0,0.0009702457956015524,0.0026951272100043124,nan,nan,nan
BOSCO MARL (trained: 8 humans),622,0,8,2305,2305.0,230.5,1.0,384.0,1.0,0.0,0.0,-1059.609477698803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
BOSCO MARL (trained: 8 humans),623,0,8,3159,3159.0,315.90000000000003,1.0,384.0,1.0,0.0,0.0,-6408.783913642168,2.0,0.0,0.0,2.0,0.00021103724807428512,0.0,0.0,0.00021103724807428512,nan,nan,nan
BOSCO MARL (trained: 8 humans),624,0,8,2771,2771.0,277.1,1.0,384.0,1.0,0.0,0.0,-4168.967043802142,3.0,0.0,0.0,3.0,0.00036088054853843375,0.0,0.0,0.00036088054853843375,nan,nan,nan
BOSCO MARL (trained: 8 humans),625,0,8,2499,2499.0,249.9,1.0,384.0,1.0,0.0,0.0,-1249.2672627866268,10.0,0.0,0.0,10.0,0.0013338668800853674,0.0,0.0,0.0013338668800853674,nan,nan,nan
BOSCO MARL (trained: 8 humans),626,0,8,2772,2772.0,277.2,1.0,384.0,1.0,0.0,0.0,-11111.133722633123,16.0,0.0,18.0,34.0,0.001924001924001924,0.0,0.0021645021645021645,0.004088504088504088,nan,nan,nan
BOSCO MARL (trained: 8 humans),627,0,8,2981,2981.0,298.1,1.0,384.0,1.0,0.0,0.0,-5719.357620835304,5.0,0.0,7.0,12.0,0.0005590965000559097,0.0,0.0007827351000782735,0.0013418316001341832,nan,nan,nan
BOSCO MARL (trained: 8 humans),628,0,8,2446,2446.0,244.60000000000002,1.0,384.0,1.0,0.0,0.0,-2426.6684910953045,3.0,0.0,0.0,3.0,0.0004088307440719542,0.0,0.0,0.0004088307440719542,nan,nan,nan
BOSCO MARL (trained: 8 humans),629,0,8,2274,2274.0,227.4,1.0,384.0,1.0,0.0,0.0,-1726.3525860905647,15.0,0.0,0.0,15.0,0.0021987686895338612,0.0,0.0,0.0021987686895338612,nan,nan,nan
BOSCO MARL (trained: 8 humans),630,0,8,2831,2831.0,283.1,1.0,384.0,1.0,0.0,0.0,-4966.499372065067,3.0,0.0,1.0,4.0,0.00035323207347227127,0.0,0.0001177440244907571,0.0004709760979630284,nan,nan,nan
BOSCO MARL (trained: 8 humans),631,0,8,2222,2222.0,222.20000000000002,1.0,384.0,1.0,0.0,0.0,-1717.0340453013778,6.0,0.0,6.0,12.0,0.0009000900090009,0.0,0.0009000900090009,0.0018001800180018,nan,nan,nan
BOSCO MARL (trained: 8 humans),632,0,8,2651,2651.0,265.1,1.0,384.0,1.0,0.0,0.0,-3122.106554746628,1.0,0.0,0.0,1.0,0.0001257387149503332,0.0,0.0,0.0001257387149503332,nan,nan,nan
BOSCO MARL (trained: 8 humans),633,0,8,2830,2830.0,283.0,1.0,384.0,1.0,0.0,0.0,-7646.831353485584,2.0,0.0,0.0,2.0,0.00023557126030624264,0.0,0.0,0.00023557126030624264,nan,nan,nan
BOSCO MARL (trained: 8 humans),634,0,8,3027,3027.0,302.7,1.0,384.0,1.0,0.0,0.0,-5741.035009533167,21.0,0.0,0.0,21.0,0.0023125206475057814,0.0,0.0,0.0023125206475057814,nan,nan,nan
BOSCO MARL (trained: 8 humans),635,0,8,2795,2795.0,279.5,1.0,384.0,1.0,0.0,0.0,-2057.1317217350006,4.0,0.0,0.0,4.0,0.0004770423375074538,0.0,0.0,0.0004770423375074538,nan,nan,nan
BOSCO MARL (trained: 8 humans),636,0,8,2495,2495.0,249.5,1.0,384.0,1.0,0.0,0.0,-3875.286104530096,9.0,0.0,0.0,9.0,0.0012024048096192384,0.0,0.0,0.0012024048096192384,nan,nan,nan
BOSCO MARL (trained: 8 humans),637,0,8,2628,2628.0,262.8,1.0,384.0,1.0,0.0,0.0,-5779.464141279459,121.0,0.0,0.0,121.0,0.015347539320142059,0.0,0.0,0.015347539320142059,nan,nan,nan
BOSCO MARL (trained: 8 humans),638,0,8,2561,2561.0,256.1,1.0,384.0,1.0,0.0,0.0,-4012.454486325383,7.0,0.0,7.0,14.0,0.0009111024339450736,0.0,0.0009111024339450736,0.0018222048678901471,nan,nan,nan
BOSCO MARL (trained: 8 humans),639,0,8,2567,2567.0,256.7,1.0,384.0,1.0,0.0,0.0,-4462.2954833209515,23.0,0.0,7.0,30.0,0.0029866251136216075,0.0,0.0009089728606674458,0.0038955979742890533,nan,nan,nan
BOSCO MARL (trained: 8 humans),640,0,8,2719,2719.0,271.90000000000003,1.0,384.0,1.0,0.0,0.0,-1809.1615419983864,3.0,0.0,0.0,3.0,0.0003677822728944465,0.0,0.0,0.0003677822728944465,nan,nan,nan
BOSCO MARL (trained: 8 humans),641,0,8,2852,2852.0,285.2,1.0,384.0,1.0,0.0,0.0,-3350.030278414488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
BOSCO MARL (trained: 8 humans),642,0,8,2712,2712.0,271.2,1.0,384.0,1.0,0.0,0.0,-6743.75182390213,3.0,0.0,14.0,17.0,0.0003687315634218289,0.0,0.001720747295968535,0.0020894788593903636,nan,nan,nan
BOSCO MARL (trained: 8 humans),643,0,8,2284,2284.0,228.4,1.0,384.0,1.0,0.0,0.0,-1190.8753730654716,4.0,0.0,0.0,4.0,0.0005837711617046118,0.0,0.0,0.0005837711617046118,nan,nan,nan
BOSCO MARL (trained: 8 humans),644,0,8,2350,2350.0,235.0,1.0,384.0,1.0,0.0,0.0,-1945.9532508701086,5.0,0.0,0.0,5.0,0.0007092198581560284,0.0,0.0,0.0007092198581560284,nan,nan,nan
BOSCO MARL (trained: 8 humans),645,0,8,2356,2356.0,235.60000000000002,1.0,384.0,1.0,0.0,0.0,-1158.4338372051716,8.0,0.0,0.0,8.0,0.0011318619128466328,0.0,0.0,0.0011318619128466328,nan,nan,nan
BOSCO MARL (trained: 8 humans),646,0,8,2348,2348.0,234.8,1.0,384.0,1.0,0.0,0.0,-1176.0160777568817,2.0,0.0,3.0,5.0,0.00028392958546280523,0.0,0.00042589437819420784,0.0007098239636570131,nan,nan,nan
BOSCO MARL (trained: 8 humans),647,0,8,2712,2712.0,271.2,1.0,384.0,1.0,0.0,0.0,-2090.2983537465334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
BOSCO MARL (trained: 8 humans),648,0,8,2277,2277.0,227.70000000000002,1.0,384.0,1.0,0.0,0.0,-876.2383524179459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
BOSCO MARL (trained: 8 humans),649,0,8,2577,2577.0,257.7,1.0,384.0,1.0,0.0,0.0,-3968.11096906662,29.0,0.0,0.0,29.0,0.003751131807010736,0.0,0.0,0.003751131807010736,nan,nan,nan
BOSCO MARL (trained: 8 humans),650,0,8,2348,2348.0,234.8,1.0,384.0,1.0,0.0,0.0,-1492.1662401780486,23.0,0.0,0.0,23.0,0.00326519023282226,0.0,0.0,0.00326519023282226,nan,nan,nan
BOSCO MARL (trained: 8 humans),651,0,8,2662,2662.0,266.2,1.0,384.0,1.0,0.0,0.0,-3502.493038058281,15.0,0.0,0.0,15.0,0.0018782870022539444,0.0,0.0,0.0018782870022539444,nan,nan,nan
BOSCO MARL (trained: 8 humans),652,0,8,2469,2469.0,246.9,1.0,384.0,1.0,0.0,0.0,-1899.282745987177,1.0,0.0,4.0,5.0,0.00013500742540839745,0.0,0.0005400297016335898,0.0006750371270419874,nan,nan,nan
BOSCO MARL (trained: 8 humans),653,0,8,2441,2441.0,244.10000000000002,1.0,384.0,1.0,0.0,0.0,-2305.268449783325,3.0,0.0,4.0,7.0,0.00040966816878328555,0.0,0.0005462242250443807,0.0009558923938276663,nan,nan,nan
BOSCO MARL (trained: 8 humans),654,0,8,2463,2463.0,246.3,1.0,384.0,1.0,0.0,0.0,-1526.8000019341707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
BOSCO MARL (trained: 8 humans),655,0,8,2539,2539.0,253.9,1.0,384.0,1.0,0.0,0.0,-1862.328665047884,2.0,0.0,0.0,2.0,0.0002625705658395694,0.0,0.0,0.0002625705658395694,nan,nan,nan
BOSCO MARL (trained: 8 humans),656,0,8,2984,2984.0,298.40000000000003,1.0,384.0,1.0,0.0,0.0,-5696.704830139875,14.0,0.0,0.0,14.0,0.0015638963360142986,0.0,0.0,0.0015638963360142986,nan,nan,nan
BOSCO MARL (trained: 8 humans),657,0,8,2698,2698.0,269.8,1.0,384.0,1.0,0.0,0.0,-2528.9475082159042,7.0,0.0,1.0,8.0,0.0008648381517173215,0.0,0.00012354830738818879,0.0009883864591055103,nan,nan,nan
BOSCO MARL (trained: 8 humans),658,0,8,2588,2588.0,258.8,1.0,384.0,1.0,0.0,0.0,-3681.0332965552807,4.0,0.0,0.0,4.0,0.0005151983513652757,0.0,0.0,0.0005151983513652757,nan,nan,nan
BOSCO MARL (trained: 8 humans),659,0,8,2712,2712.0,271.2,1.0,384.0,1.0,0.0,0.0,-4272.629731684923,6.0,0.0,0.0,6.0,0.0007374631268436578,0.0,0.0,0.0007374631268436578,nan,nan,nan
BOSCO MARL (trained: 8 humans),660,0,8,2809,2809.0,280.90000000000003,1.0,384.0,1.0,0.0,0.0,-1454.146290242672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
BOSCO MARL (trained: 8 humans),661,0,8,2871,2871.0,287.1,1.0,384.0,1.0,0.0,0.0,-3143.066416501999,8.0,0.0,0.0,8.0,0.0009288285150354116,0.0,0.0,0.0009288285150354116,nan,nan,nan
BOSCO MARL (trained: 8 humans),662,0,8,2785,2785.0,278.5,1.0,384.0,1.0,0.0,0.0,-3176.3519901409745,10.0,0.0,2.0,12.0,0.0011968880909634949,0.0,0.00023937761819269897,0.001436265709156194,nan,nan,nan
BOSCO MARL (trained: 8 humans),663,0,8,3325,3325.0,332.5,1.0,384.0,1.0,0.0,0.0,-6506.511955291033,15.0,0.0,0.0,15.0,0.0015037593984962407,0.0,0.0,0.0015037593984962407,nan,nan,nan
BOSCO MARL (trained: 8 humans),664,0,8,2354,2354.0,235.4,1.0,384.0,1.0,0.0,0.0,123.23551720380783,2.0,0.0,0.0,2.0,0.0002832058906825262,0.0,0.0,0.0002832058906825262,nan,nan,nan
BOSCO MARL (trained: 8 humans),665,0,8,2167,2167.0,216.70000000000002,1.0,384.0,1.0,0.0,0.0,-459.3855122923851,11.0,0.0,0.0,11.0,0.001692047377326565,0.0,0.0,0.001692047377326565,nan,nan,nan
BOSCO MARL (trained: 8 humans),666,0,8,2290,2290.0,229.0,1.0,384.0,1.0,0.0,0.0,-2619.8110719919205,3.0,0.0,0.0,3.0,0.0004366812227074236,0.0,0.0,0.0004366812227074236,nan,nan,nan
BOSCO MARL (trained: 8 humans),667,0,8,2239,2239.0,223.9,1.0,384.0,1.0,0.0,0.0,-2344.7054286897182,5.0,0.0,0.0,5.0,0.0007443799315170463,0.0,0.0,0.0007443799315170463,nan,nan,nan
BOSCO MARL (trained: 8 humans),668,0,8,2036,2036.0,203.60000000000002,1.0,384.0,1.0,0.0,0.0,903.43464371562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
BOSCO MARL (trained: 8 humans),669,0,8,3014,3014.0,301.40000000000003,1.0,384.0,1.0,0.0,0.0,-5864.764476716518,23.0,0.0,1.0,24.0,0.00254368502543685,0.0,0.00011059500110595002,0.0026542800265428003,nan,nan,nan
BOSCO MARL (trained: 8 humans),670,0,8,2619,2619.0,261.90000000000003,1.0,384.0,1.0,0.0,0.0,-4160.989306926727,36.0,0.0,0.0,36.0,0.004581901489117984,0.0,0.0,0.004581901489117984,nan,nan,nan
BOSCO MARL (trained: 8 humans),671,0,8,2545,2545.0,254.5,1.0,384.0,1.0,0.0,0.0,-3511.906037569046,8.0,0.0,0.0,8.0,0.0010478061558611656,0.0,0.0,0.0010478061558611656,nan,nan,nan
BOSCO MARL (trained: 8 humans),672,0,8,2825,2825.0,282.5,1.0,384.0,1.0,0.0,0.0,-4011.0418834239244,11.0,0.0,0.0,11.0,0.0012979351032448377,0.0,0.0,0.0012979351032448377,nan,nan,nan
BOSCO MARL (trained: 8 humans),673,0,8,2633,2633.0,263.3,1.0,384.0,1.0,0.0,0.0,-2919.761994831264,1.0,0.0,0.0,1.0,0.000126598303582732,0.0,0.0,0.000126598303582732,nan,nan,nan
BOSCO MARL (trained: 8 humans),674,0,8,2382,2382.0,238.20000000000002,1.0,384.0,1.0,0.0,0.0,-1507.1714246571064,9.0,0.0,0.0,9.0,0.0012594458438287153,0.0,0.0,0.0012594458438287153,nan,nan,nan
BOSCO MARL (trained: 8 humans),675,0,8,3194,3194.0,319.40000000000003,1.0,384.0,1.0,0.0,0.0,-6244.180974692106,9.0,0.0,0.0,9.0,0.000939261114589856,0.0,0.0,0.000939261114589856,nan,nan,nan
BOSCO MARL (trained: 8 humans),676,0,8,2606,2606.0,260.6,1.0,384.0,1.0,0.0,0.0,-6402.68355961144,28.0,0.0,3.0,31.0,0.003581478639038117,0.0,0.0003837298541826554,0.003965208493220773,nan,nan,nan
BOSCO MARL (trained: 8 humans),677,0,8,2240,2240.0,224.0,1.0,384.0,1.0,0.0,0.0,-695.703869536519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
BOSCO MARL (trained: 8 humans),678,0,8,2711,2711.0,271.1,1.0,384.0,1.0,0.0,0.0,-2401.596334606409,6.0,0.0,7.0,13.0,0.0007377351530800443,0.0,0.0008606910119267183,0.0015984261650067626,nan,nan,nan
BOSCO MARL (trained: 8 humans),679,0,8,2524,2524.0,252.4,1.0,384.0,1.0,0.0,0.0,-2828.1557693481445,6.0,0.0,0.0,6.0,0.000792393026941363,0.0,0.0,0.000792393026941363,nan,nan,nan
BOSCO MARL (trained: 8 humans),680,0,8,3156,3156.0,315.6,1.0,384.0,1.0,0.0,0.0,-8639.342930331826,54.0,0.0,3.0,57.0,0.005703422053231939,0.0,0.0003168567807351077,0.006020278833967047,nan,nan,nan
BOSCO MARL (trained: 8 humans),681,0,8,3276,3276.0,327.6,1.0,384.0,1.0,0.0,0.0,-6300.249943166971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
BOSCO MARL (trained: 8 humans),682,0,8,2263,2263.0,226.3,1.0,384.0,1.0,0.0,0.0,-1822.4776607453823,7.0,0.0,0.0,7.0,0.0010310796877301518,0.0,0.0,0.0010310796877301518,nan,nan,nan
BOSCO MARL (trained: 8 humans),683,0,8,3261,3261.0,326.1,1.0,384.0,1.0,0.0,0.0,-10251.462796539068,58.0,0.0,1.0,59.0,0.005928651742819176,0.0,0.00010221813349688235,0.006030869876316058,nan,nan,nan
BOSCO MARL (trained: 8 humans),684,0,8,2457,2457.0,245.70000000000002,1.0,384.0,1.0,0.0,0.0,-513.1228758841753,7.0,0.0,0.0,7.0,0.000949667616334283,0.0,0.0,0.000949667616334283,nan,nan,nan
BOSCO MARL (trained: 8 humans),685,0,8,2163,2163.0,216.3,1.0,384.0,1.0,0.0,0.0,892.6800989806652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
BOSCO MARL (trained: 8 humans),686,0,8,2471,2471.0,247.10000000000002,1.0,384.0,1.0,0.0,0.0,-344.1751377284527,3.0,0.0,0.0,3.0,0.0004046944556859571,0.0,0.0,0.0004046944556859571,nan,nan,nan
BOSCO MARL (trained: 8 humans),687,0,8,2600,2600.0,260.0,1.0,384.0,1.0,0.0,0.0,-716.0378162562847,1.0,0.0,0.0,1.0,0.0001282051282051282,0.0,0.0,0.0001282051282051282,nan,nan,nan
BOSCO MARL (trained: 8 humans),688,0,8,2748,2748.0,274.8,1.0,384.0,1.0,0.0,0.0,-4392.863177627325,6.0,0.0,5.0,11.0,0.000727802037845706,0.0,0.0006065016982047549,0.001334303736050461,nan,nan,nan
BOSCO MARL (trained: 8 humans),689,0,8,2416,2416.0,241.60000000000002,1.0,384.0,1.0,0.0,0.0,-6572.919588565826,22.0,0.0,16.0,38.0,0.0030353200883002206,0.0,0.002207505518763797,0.0052428256070640175,nan,nan,nan
BOSCO MARL (trained: 8 humans),690,0,8,2112,2112.0,211.20000000000002,1.0,384.0,1.0,0.0,0.0,636.131832242012,4.0,0.0,0.0,4.0,0.0006313131313131314,0.0,0.0,0.0006313131313131314,nan,nan,nan
BOSCO MARL (trained: 8 humans),691,0,8,2294,2294.0,229.4,1.0,384.0,1.0,0.0,0.0,-1151.4801173210144,1.0,0.0,0.0,1.0,0.00014530659691950015,0.0,0.0,0.00014530659691950015,nan,nan,nan
BOSCO MARL (trained: 8 humans),692,0,8,3180,3180.0,318.0,1.0,384.0,1.0,0.0,0.0,-11217.442028522491,14.0,0.0,0.0,14.0,0.0014675052410901468,0.0,0.0,0.0014675052410901468,nan,nan,nan
BOSCO MARL (trained: 8 humans),693,0,8,2957,2957.0,295.7,1.0,384.0,1.0,0.0,0.0,-26298.90679219365,802.0,0.0,0.0,802.0,0.09040694397474919,0.0,0.0,0.09040694397474919,nan,nan,nan
BOSCO MARL (trained: 8 humans),694,0,8,2666,2666.0,266.6,1.0,384.0,1.0,0.0,0.0,-1763.5206762850285,1.0,0.0,0.0,1.0,0.00012503125781445363,0.0,0.0,0.00012503125781445363,nan,nan,nan
BOSCO MARL (trained: 8 humans),695,0,8,2599,2599.0,259.90000000000003,1.0,384.0,1.0,0.0,0.0,-2086.935105741024,4.0,0.0,0.0,4.0,0.0005130178273695011,0.0,0.0,0.0005130178273695011,nan,nan,nan
BOSCO MARL (trained: 8 humans),696,0,8,2661,2661.0,266.1,1.0,384.0,1.0,0.0,0.0,-2965.433294311166,8.0,0.0,0.0,8.0,0.0010021295252411375,0.0,0.0,0.0010021295252411375,nan,nan,nan
BOSCO MARL (trained: 8 humans),697,0,8,2879,2879.0,287.90000000000003,1.0,384.0,1.0,0.0,0.0,-4290.295141577721,9.0,0.0,4.0,13.0,0.0010420284821118443,0.0,0.0004631237698274864,0.0015051522519393308,nan,nan,nan
BOSCO MARL (trained: 8 humans),698,0,8,2180,2180.0,218.0,1.0,384.0,1.0,0.0,0.0,-585.1346897482872,8.0,0.0,0.0,8.0,0.0012232415902140672,0.0,0.0,0.0012232415902140672,nan,nan,nan
BOSCO MARL (trained: 8 humans),699,0,8,2117,2117.0,211.70000000000002,1.0,384.0,1.0,0.0,0.0,509.69916597008705,2.0,0.0,0.0,2.0,0.000314911037631869,0.0,0.0,0.000314911037631869,nan,nan,nan
BOSCO MARL (trained: 8 humans),700,0,8,2966,2966.0,296.6,1.0,384.0,1.0,0.0,0.0,-8540.273634493351,5.0,0.0,0.0,5.0,0.0005619240278714318,0.0,0.0,0.0005619240278714318,nan,nan,nan
BOSCO MARL (trained: 8 humans),701,0,8,2684,2684.0,268.40000000000003,1.0,384.0,1.0,0.0,0.0,-2239.4243214856833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
BOSCO MARL (trained: 8 humans),702,0,8,2751,2751.0,275.1,1.0,384.0,1.0,0.0,0.0,-1608.6274240612984,5.0,0.0,0.0,5.0,0.0006058403004967891,0.0,0.0,0.0006058403004967891,nan,nan,nan
BOSCO MARL (trained: 8 humans),703,0,8,3083,3083.0,308.3,1.0,384.0,1.0,0.0,0.0,-2804.431015789509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
BOSCO MARL (trained: 8 humans),704,0,8,2601,2601.0,260.1,1.0,384.0,1.0,0.0,0.0,-2311.0567371845245,4.0,0.0,1.0,5.0,0.0005126233499935922,0.0,0.00012815583749839805,0.0006407791874919902,nan,nan,nan
BOSCO MARL (trained: 8 humans),705,0,8,3030,3030.0,303.0,1.0,384.0,1.0,0.0,0.0,-5772.737168550491,24.0,0.0,0.0,24.0,0.0026402640264026403,0.0,0.0,0.0026402640264026403,nan,nan,nan
BOSCO MARL (trained: 8 humans),706,0,8,2470,2470.0,247.0,1.0,384.0,1.0,0.0,0.0,-1087.2756034731865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
BOSCO MARL (trained: 8 humans),707,0,8,2560,2560.0,256.0,1.0,384.0,1.0,0.0,0.0,-2049.9954175949097,0.0,0.0,5.0,5.0,0.0,0.0,0.0006510416666666666,0.0006510416666666666,nan,nan,nan
BOSCO MARL (trained: 8 humans),708,0,8,2607,2607.0,260.7,1.0,384.0,1.0,0.0,0.0,-1630.6551438868046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
BOSCO MARL (trained: 8 humans),709,0,8,2570,2570.0,257.0,1.0,384.0,1.0,0.0,0.0,-3398.0397815406322,11.0,0.0,0.0,11.0,0.0014267185473411154,0.0,0.0,0.0014267185473411154,nan,nan,nan
BOSCO MARL (trained: 8 humans),710,0,8,2933,2933.0,293.3,1.0,384.0,1.0,0.0,0.0,-4363.687125936151,3.0,0.0,0.0,3.0,0.00034094783498124785,0.0,0.0,0.00034094783498124785,nan,nan,nan
BOSCO MARL (trained: 8 humans),711,0,8,2470,2470.0,247.0,1.0,384.0,1.0,0.0,0.0,-1085.9817406237125,2.0,0.0,0.0,2.0,0.0002699055330634278,0.0,0.0,0.0002699055330634278,nan,nan,nan
BOSCO MARL (trained: 8 humans),712,0,8,2565,2565.0,256.5,1.0,384.0,1.0,0.0,0.0,-2589.2782761752605,3.0,0.0,0.0,3.0,0.0003898635477582846,0.0,0.0,0.0003898635477582846,nan,nan,nan
BOSCO MARL (trained: 8 humans),713,0,8,2164,2164.0,216.4,1.0,384.0,1.0,0.0,0.0,-544.054860085249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan
BOSCO MARL (trained: 8 humans),714,0,8,2455,2455.0,245.5,1.0,384.0,1.0,0.0,0.0,-1215.1338065564632,11.0,0.0,0.0,11.0,0.001493550577053632,0.0,0.0,0.001493550577053632,nan,nan,nan
BOSCO MARL (trained: 8 humans),715,0,8,2460,2460.0,246.0,1.0,384.0,1.0,0.0,0.0,-895.6723847985268,9.0,0.0,0.0,9.0,0.0012195121951219512,0.0,0.0,0.0012195121951219512,nan,nan,nan
BOSCO MARL (trained: 8 humans),716,0,8,2639,2639.0,263.90000000000003,1.0,384.0,1.0,0.0,0.0,-3195.9908622205257,3.0,0.0,0.0,3.0,0.00037893141341417203,0.0,0.0,0.00037893141341417203,nan,nan,nan
BOSCO MARL (trained: 8 humans),717,0,8,3484,3484.0,348.40000000000003,1.0,384.0,1.0,0.0,0.0,-9160.47791621089,1.0,0.0,3.0,4.0,9.567546880979717e-05,0.0,0.0002870264064293915,0.0003827018752391887,nan,nan,nan
BOSCO MARL (trained: 8 humans),718,0,8,2488,2488.0,248.8,1.0,384.0,1.0,0.0,0.0,-943.296794757247,6.0,0.0,0.0,6.0,0.0008038585209003215,0.0,0.0,0.0008038585209003215,nan,nan,nan
